isDGA,domain,host,subclass
legit,hajnews,hajnews.ir,legit
legit,indiastudychannel,indiastudychannel.com,alexa
dga,hmefpuvbtgompts,hmefpuvbtgompts.ru,cryptolocker
dga,1qw3yxq1k0pdul84dnze1ctsjwz,1qw3yxq1k0pdul84dnze1ctsjwz.org,gameoverdga
dga,joinallow,joinallow.net,nivdort
dga,defetnljgrrbbi,defetnljgrrbbi.ru,cryptolocker
dga,1aw0mk2a79mvbpau3wh11p1kt5,1aw0mk2a79mvbpau3wh11p1kt5.com,newgoz
dga,imsoqcgfdtruby,imsoqcgfdtruby.ru,cryptolocker
dga,tlawftrjrcii,tlawftrjrcii.ru,cryptolocker
dga,fswxwcaacyqhlbwvivmvheey,fswxwcaacyqhlbwvivmvheey.ru,goz
legit,heels,heels.com,alexa
legit,creativity-online,creativity-online.com,legit
legit,carfolio,carfolio.com,legit
dga,ebleygp,ebleygp.sc,necurs
legit,hanyhussain,hanyhussain.com,alexa
legit,beingmommydaily,beingmommydaily.com,alexa
dga,xddrodumtlxdqdjxsmvgq,xddrodumtlxdqdjxsmvgq.ru,goz
dga,129cda3589419b96d1b19f39f12e97dc,129cda3589419b96d1b19f39f12e97dc.org,bamital
dga,pulelppnwhwenw,pulelppnwhwenw.ru,cryptolocker
dga,yardearth,yardearth.net,nivdort
legit,fichier-pdf,fichier-pdf.fr,legit
legit,cahidejibek,cahidejibek.com,legit
dga,ubdffcspysarhdk,ubdffcspysarhdk.ru,cryptolocker
dga,yylwaxqeembvlw,yylwaxqeembvlw.com,necurs
legit,anbeiwang,anbeiwang.com,alexa
dga,hknngstbfmoanb,hknngstbfmoanb.me,necurs
legit,speedwaymotors,speedwaymotors.com,legit
legit,datocapital,datocapital.com,legit
dga,77mugf1sf5c41inyi73bplnov,77mugf1sf5c41inyi73bplnov.org,newgoz
dga,lwsjmofprmmn,lwsjmofprmmn.ru,cryptolocker
legit,freetubecats,freetubecats.com,legit
dga,fmkfqvejxkjepe,fmkfqvejxkjepe.ru,cryptolocker
dga,lrhadgmvwucvotrobcaukjnryt,lrhadgmvwucvotrobcaukjnryt.ru,goz
legit,amazingsellingmachine,amazingsellingmachine.com,legit
legit,logic-immo,logic-immo.com,legit
legit,newslab,newslab.ru,legit
legit,getrightporn,getrightporn.com,legit
dga,4ihm22b5xpgy1xfhjfs30h1y,4ihm22b5xpgy1xfhjfs30h1y.biz,gameoverdga
dga,1w7l51g1vremao3z9kunv66giu,1w7l51g1vremao3z9kunv66giu.net,newgoz
legit,girls,girls-ly.com,alexa
dga,sgbgcmskcxpagt,sgbgcmskcxpagt.ru,cryptolocker
dga,rjnuslfaavknd,rjnuslfaavknd.com,cryptolocker
dga,drinkdish,drinkdish.net,nivdort
legit,toonheroes,toonheroes.com,legit
legit,viperchill,viperchill.com,alexa
dga,xqrhqaombbiwjp,xqrhqaombbiwjp.info,cryptolocker
legit,taylors,taylors.edu.my,legit
legit,miami-dadeclerk,miami-dadeclerk.com,legit
dga,uumflrbsesxssxk,uumflrbsesxssxk.ru,cryptolocker
legit,areah,areah.com.br,alexa
legit,gooniu,gooniu.com,alexa
dga,humanthey,humanthey.net,nivdort
legit,renrenpeng,renrenpeng.com,alexa
legit,color-theme,color-theme.com,legit
legit,telangana,telangana.gov.in,alexa
legit,worksforweb,worksforweb.com,legit
legit,windermere,windermere.com,legit
legit,mailconnected,mailconnected.co.uk,legit
dga,okqhyagqtnan,okqhyagqtnan.ru,cryptolocker
legit,celebnmusic247,celebnmusic247.com,legit
legit,niyaode,niyaode.com,legit
legit,japanpornsex,japanpornsex.org,legit
legit,kmcert,kmcert.com,alexa
dga,fffnxduidntxtn,fffnxduidntxtn.ru,cryptolocker
dga,owqvrbjpcrinrvo,owqvrbjpcrinrvo.net,cryptolocker
dga,18dqk77je7cvy1m36qqy1s0b84g,18dqk77je7cvy1m36qqy1s0b84g.com,gameoverdga
dga,hmrkwimftvbn,hmrkwimftvbn.ru,cryptolocker
dga,pntoojetvlkksrb,pntoojetvlkksrb.ac,necurs
dga,kfiwixwvdgmovjgndt,kfiwixwvdgmovjgndt.jp,necurs
legit,olegnax,olegnax.com,alexa
legit,ummat,ummat.net,alexa
dga,hljkxixssudc,hljkxixssudc.ru,cryptolocker
dga,uopjlkglocliqvc,uopjlkglocliqvc.ru,cryptolocker
dga,qwknyhidapvpewe,qwknyhidapvpewe.ru,cryptolocker
dga,meeyijwjeoefmqe,meeyijwjeoefmqe.ru,cryptolocker
dga,dotnmgmmqgxqk,dotnmgmmqgxqk.biz,cryptolocker
dga,qubkclcqksajrqn,qubkclcqksajrqn.ru,cryptolocker
dga,fcpnxoslfiawexf,fcpnxoslfiawexf.ru,cryptolocker
legit,top100littlemodel,top100littlemodel.com,legit
dga,pvflqakicfnn,pvflqakicfnn.ru,cryptolocker
legit,cms-guide,cms-guide.com,legit
legit,washingtonexaminer,washingtonexaminer.com,alexa
legit,5abimusic,5abimusic.com,legit
legit,ioncube,ioncube.com,alexa
legit,wawa,wawa-mania.ec,alexa
legit,admiraltube,admiraltube.com,legit
dga,madepaid,madepaid.net,nivdort
dga,18rpxu51jiyz1h1lza2orn811t3,18rpxu51jiyz1h1lza2orn811t3.org,gameoverdga
dga,vuxadgosqjrcske,vuxadgosqjrcske.ru,cryptolocker
legit,nola,nola.com,alexa
dga,1nkplt21d2aggwy1mky666lqeu,1nkplt21d2aggwy1mky666lqeu.biz,gameoverdga
legit,packtpub,packtpub.com,alexa
legit,telkomspeedy,telkomspeedy.com,alexa
legit,aizhufu,aizhufu.cn,alexa
legit,bangbros1,bangbros1.com,alexa
legit,budgetinternational,budgetinternational.com,legit
dga,z8t71apjxj1uv0l1ql1hjb77d,z8t71apjxj1uv0l1ql1hjb77d.org,newgoz
dga,musicvoice,musicvoice.net,nivdort
dga,pttnsmvwqaxa,pttnsmvwqaxa.ru,cryptolocker
legit,porcuatrocuartos,porcuatrocuartos.com,legit
dga,fhcxikfypvsqcwu,fhcxikfypvsqcwu.ru,cryptolocker
legit,ribob01,ribob01.net,legit
legit,otpuskrk,otpuskrk.ru,legit
legit,siamdara,siamdara.com,alexa
dga,deydaejbbiwnzueqeaqylzt,deydaejbbiwnzueqeaqylzt.ru,goz
legit,xfreehosting,xfreehosting.com,legit
legit,lieferheld,lieferheld.de,alexa
dga,xvbcglmie,xvbcglmie.sh,necurs
legit,mbamupdates,mbamupdates.com,legit
legit,lyricspremiere,lyricspremiere.net,legit
dga,r05cdnbl8z4n14vuul331p65l,r05cdnbl8z4n14vuul331p65l.com,newgoz
dga,krcxmbbgrycwr,krcxmbbgrycwr.co.uk,cryptolocker
dga,gjtpvobamduxq,gjtpvobamduxq.ru,cryptolocker
dga,gnjdvwukdmjnrfewstehadcmga,gnjdvwukdmjnrfewstehadcmga.ru,goz
dga,ilgaxjccfslndvs,ilgaxjccfslndvs.ir,necurs
dga,ennullqgpgaj,ennullqgpgaj.com,cryptolocker
legit,fukuoka,fukuoka.lg.jp,alexa
legit,macpaw,macpaw.com,alexa
legit,grandmotherskitchen,grandmotherskitchen.org,alexa
legit,overtons,overtons.com,legit
legit,nohatdigital,nohatdigital.com,alexa
legit,opensuse,opensuse.org,alexa
legit,xflirt,xflirt.com,alexa
legit,thedomains,thedomains.com,alexa
legit,haihainan,haihainan.com,legit
dga,mhnawbgsguwe,mhnawbgsguwe.ru,cryptolocker
dga,75iwjc1xmxv5l1hezz5958cbad,75iwjc1xmxv5l1hezz5958cbad.com,gameoverdga
legit,absolute,absolute.com,legit
legit,foroblackhat,foroblackhat.com,alexa
dga,bkkpegjlslkyj,bkkpegjlslkyj.ru,cryptolocker
legit,mainadv,mainadv.com,legit
legit,jayrigby,jayrigby.info,alexa
dga,thishurt,thishurt.net,nivdort
legit,instantdedicated,instantdedicated.com,legit
dga,gfuhnsvruqoh,gfuhnsvruqoh.ru,cryptolocker
dga,yfhlrndhkhiij,yfhlrndhkhiij.info,cryptolocker
dga,xivexnrjahpfk,xivexnrjahpfk.ru,cryptolocker
legit,startaeget,startaeget.se,legit
legit,levenger,levenger.com,legit
dga,11qxs2v74uftc1pah0vl1rr8mko,11qxs2v74uftc1pah0vl1rr8mko.com,newgoz
legit,soundcloud,soundcloud.com,alexa
dga,dvksbqjbwsdxd,dvksbqjbwsdxd.ru,cryptolocker
dga,rsqkbvjwvaysb,rsqkbvjwvaysb.ru,cryptolocker
legit,mobily,mobily.com.sa,alexa
dga,qfwgvbgsovwhvms,qfwgvbgsovwhvms.ru,cryptolocker
dga,quoffkfypyom,quoffkfypyom.biz,cryptolocker
dga,uepjscvhiut,uepjscvhiut.nu,necurs
dga,dhtorzpwprlbylztyptctrsh,dhtorzpwprlbylztyptctrsh.ru,goz
legit,dreamworlds,dreamworlds.ru,legit
legit,universidaddemarketingyventasconpnl,universidaddemarketingyventasconpnl.com,alexa
legit,geliyoo,geliyoo.com,alexa
dga,odocmiltsvgnvkyvavkq,odocmiltsvgnvkyvavkq.pro,necurs
legit,americantowns,americantowns.com,alexa
dga,pohlfpmtggybe,pohlfpmtggybe.net,cryptolocker
legit,afaqs,afaqs.com,alexa
legit,searchengineoptimization,searchengineoptimization.jp,alexa
dga,wkatxvlhky,wkatxvlhky.so,necurs
dga,qjmgyifgbjlgy,qjmgyifgbjlgy.ru,cryptolocker
legit,pirori2ch,pirori2ch.com,legit
legit,kpssrehber,kpssrehber.com,legit
legit,clasohlson,clasohlson.com,alexa
dga,7hzpqi1kir7kb1jbtd9evlj6o9,7hzpqi1kir7kb1jbtd9evlj6o9.net,gameoverdga
legit,tv3play,tv3play.lt,legit
legit,wenn,wenn.com,alexa
dga,qcwsuenfckdf,qcwsuenfckdf.ru,cryptolocker
legit,tracker-software,tracker-software.com,legit
legit,rentshop,rentshop.org,legit
legit,logic-sunrise,logic-sunrise.com,legit
legit,wynnlasvegas,wynnlasvegas.com,alexa
dga,eesjsxvkiarwmck,eesjsxvkiarwmck.ru,cryptolocker
legit,mythemeshop,mythemeshop.com,alexa
dga,vkjvfyfaaqhlbnzdqcmaxkgabdakn,vkjvfyfaaqhlbnzdqcmaxkgabdakn.ru,goz
legit,kulichki,kulichki.net,alexa
legit,bolee,bolee.com,alexa
dga,7eo2foq4x9lj1w9rd9ffpwqik,7eo2foq4x9lj1w9rd9ffpwqik.biz,newgoz
legit,mksniper,mksniper.fr,legit
dga,zchb99g6t3ey1anyjz817di7qu,zchb99g6t3ey1anyjz817di7qu.com,gameoverdga
dga,zphecudhyxzhvxgxbilruzh,zphecudhyxzhvxgxbilruzh.ru,goz
legit,s7,s7.ru,alexa
legit,superrtlnow,superrtlnow.de,legit
dga,aonvflwl,aonvflwl.ki,necurs
legit,cinematoday,cinematoday.jp,alexa
legit,myapple,myapple.pl,alexa
dga,pcywdwcvqjpwd,pcywdwcvqjpwd.ru,cryptolocker
legit,singersroom,singersroom.com,legit
dga,0351d5799825570b097cd83f3eea825a,0351d5799825570b097cd83f3eea825a.org,bamital
dga,wxtadlwaxvciwck,wxtadlwaxvciwck.com,cryptolocker
dga,vcbokysaawdj,vcbokysaawdj.cm,necurs
legit,matchhighlight,matchhighlight.com,legit
legit,blogbugs,blogbugs.org,alexa
dga,kdbxwpvhwxyro,kdbxwpvhwxyro.ru,cryptolocker
legit,decathlon,decathlon.fr,alexa
legit,dinarrecaps,dinarrecaps.com,alexa
legit,boomstarter,boomstarter.ru,alexa
dga,1u16gisij62dv13ir0vmyp4di,1u16gisij62dv13ir0vmyp4di.net,gameoverdga
dga,nrbdfwpijy85gthewqviytih,nrbdfwpijy85gthewqviytih.net,newgoz
legit,cadforum,cadforum.cz,legit
dga,obqhyh1iehw901hmsbpc1idkglv,obqhyh1iehw901hmsbpc1idkglv.com,newgoz
legit,getkeepsafe,getkeepsafe.com,legit
legit,slando,slando.ua,alexa
legit,playnb,playnb.com,alexa
dga,fpegqcyh,fpegqcyh.me,necurs
dga,erijlqjdgdfgywp,erijlqjdgdfgywp.ru,cryptolocker
legit,metroflog,metroflog.com,legit
legit,escapewizard,escapewizard.com,legit
legit,carolwrightgifts,carolwrightgifts.com,legit
legit,italia,italia-film.org,alexa
legit,4imprint,4imprint.com,alexa
dga,1f926f4c969080123ce816f01c41b2a1,1f926f4c969080123ce816f01c41b2a1.org,bamital
legit,avazudsp,avazudsp.net,legit
dga,xvrndovkxoqwh,xvrndovkxoqwh.com,cryptolocker
dga,hofoxmyaqheqwb,hofoxmyaqheqwb.ru,cryptolocker
legit,icicicareers,icicicareers.com,legit
legit,88db,88db.com,alexa
legit,mag-news,mag-news.it,legit
dga,128wd91nf4yijaw5sw4wrr0wy,128wd91nf4yijaw5sw4wrr0wy.org,newgoz
legit,btmeiju,btmeiju.com,alexa
legit,timeweb,timeweb.ru,alexa
legit,thekarups,thekarups.com,legit
dga,tlyivvjphqqtu,tlyivvjphqqtu.ru,cryptolocker
legit,congresomundialjjrperu2009,congresomundialjjrperu2009.org,legit
dga,ytxotaicegmpzuoxceincmtgrwswd,ytxotaicegmpzuoxceincmtgrwswd.ru,goz
dga,ljrsqbkjdnxsqfi,ljrsqbkjdnxsqfi.to,necurs
legit,buduaar,buduaar.ee,legit
legit,sptovarov,sptovarov.ru,legit
legit,zalmos,zalmos.com,alexa
legit,factoryauthorizedoutlet,factoryauthorizedoutlet.com,legit
legit,tonefuse,tonefuse.com,legit
dga,jetduyrrqklp,jetduyrrqklp.ru,cryptolocker
legit,unt,unt.edu,alexa
dga,r0nsujjy6kl21v415qo1jfa53g,r0nsujjy6kl21v415qo1jfa53g.org,gameoverdga
dga,ablehigh,ablehigh.net,nivdort
dga,nrvqkcwotxdqpyd,nrvqkcwotxdqpyd.ru,cryptolocker
dga,zdr0wk1xjqytv13ghlne1nr1dwm,zdr0wk1xjqytv13ghlne1nr1dwm.net,newgoz
legit,bonnych,bonnych.com,alexa
legit,blogbydonna,blogbydonna.com,alexa
dga,qliemtsdueugfuwlew,qliemtsdueugfuwlew.me,necurs
legit,horoscopedays,horoscopedays.com,alexa
dga,ilsuoyrcbntyyq,ilsuoyrcbntyyq.ru,cryptolocker
dga,vwsvifcrtmjntie,vwsvifcrtmjntie.info,cryptolocker
legit,minecraft-mp,minecraft-mp.com,legit
legit,techbargains,techbargains.com,alexa
legit,freemonsterporn,freemonsterporn.com,alexa
dga,southnovember,southnovember.net,nivdort
dga,jfganbbecabmtkugapbxfuqqkh,jfganbbecabmtkugapbxfuqqkh.ru,goz
legit,optimum,optimum.net,alexa
dga,felthigh,felthigh.net,nivdort
legit,uniflip,uniflip.com,legit
legit,tailwindapp,tailwindapp.com,alexa
legit,ruiwen,ruiwen.com,alexa
legit,yieldads,yieldads.com,alexa
legit,nrg,nrg.co.il,alexa
legit,couklocal,couklocal.co.uk,legit
dga,feltrest,feltrest.net,nivdort
dga,bdvaqpgmfxglbg,bdvaqpgmfxglbg.ru,cryptolocker
dga,2qc0ww15fogi01i5v7z61ob3m3e,2qc0ww15fogi01i5v7z61ob3m3e.org,gameoverdga
legit,aargauerzeitung,aargauerzeitung.ch,alexa
dga,iwvrarpuxdnwlyi,iwvrarpuxdnwlyi.ru,cryptolocker
dga,dklebrmioaum,dklebrmioaum.ru,cryptolocker
dga,vwynrckntsik,vwynrckntsik.ru,cryptolocker
dga,kqvhsylvyireo,kqvhsylvyireo.ru,cryptolocker
legit,youporngay,youporngay.com,alexa
dga,1tejs3c1scjmigjclbhv14wy5t8,1tejs3c1scjmigjclbhv14wy5t8.org,newgoz
dga,ncjnimqcghyt,ncjnimqcghyt.ru,cryptolocker
legit,microsiervos,microsiervos.com,alexa
dga,offerdare,offerdare.net,nivdort
legit,dikaiologitika,dikaiologitika.gr,alexa
dga,vxstdyfwjoei,vxstdyfwjoei.org,cryptolocker
legit,tainhaccho,tainhaccho.vn,legit
dga,rpfscmmojmwfag,rpfscmmojmwfag.ru,cryptolocker
legit,goodlightscraps,goodlightscraps.com,legit
dga,ttllkhnclqfox,ttllkhnclqfox.ru,cryptolocker
legit,bueltge,bueltge.de,legit
dga,jktcucmdcuhsv,jktcucmdcuhsv.info,cryptolocker
legit,informz,informz.com,legit
legit,cargames1,cargames1.com,legit
dga,ykdntuurbrxg,ykdntuurbrxg.ru,cryptolocker
dga,moveguide,moveguide.net,nivdort
legit,cashconverters,cashconverters.be,legit
legit,imagegateway,imagegateway.net,legit
dga,triedgrow,triedgrow.net,nivdort
dga,ywjxpswwagibyh,ywjxpswwagibyh.org,cryptolocker
legit,gpsvisualizer,gpsvisualizer.com,legit
dga,1jjrrvi1nf8gtz174zpl9gmvqs9,1jjrrvi1nf8gtz174zpl9gmvqs9.org,gameoverdga
dga,mwymfpovfxng,mwymfpovfxng.ru,cryptolocker
legit,clickbd,clickbd.com,alexa
legit,smsgupshup,smsgupshup.com,legit
dga,kvoamemtohsrf,kvoamemtohsrf.ru,cryptolocker
legit,thetruthaboutguns,thetruthaboutguns.com,alexa
dga,yeftdgbptqmxqsu,yeftdgbptqmxqsu.ru,cryptolocker
legit,gsniper2,gsniper2.com,legit
dga,wkuyrdlewisw,wkuyrdlewisw.biz,cryptolocker
legit,reservationcounter,reservationcounter.com,legit
dga,visitgreat,visitgreat.net,nivdort
legit,louisem,louisem.com,legit
legit,bookmarklovers,bookmarklovers.com,legit
dga,dfypqmatsgxikdw,dfypqmatsgxikdw.ru,cryptolocker
dga,mnvkffeavcydpnwklrteimbc,mnvkffeavcydpnwklrteimbc.ru,goz
legit,los40,los40.com,alexa
legit,latinmail,latinmail.com,legit
dga,lxgnlinfvtxn,lxgnlinfvtxn.biz,cryptolocker
dga,gwikxxrbbcpmuys,gwikxxrbbcpmuys.ru,cryptolocker
dga,cuysnlglyfqusmv,cuysnlglyfqusmv.ru,cryptolocker
legit,etmall,etmall.com.tw,alexa
dga,vxfouucqbrbts,vxfouucqbrbts.info,cryptolocker
legit,atgsvcs,atgsvcs.com,legit
legit,sscsworld,sscsworld.com,legit
legit,filmehd,filmehd.net,alexa
dga,hojypayljnuovspruizltohegu,hojypayljnuovspruizltohegu.ru,goz
dga,mgdwqgtdf,mgdwqgtdf.la,necurs
legit,hotelspro,hotelspro.com,alexa
legit,gatobemdotado,gatobemdotado.com,alexa
dga,acmdhjjcpsrm,acmdhjjcpsrm.ru,cryptolocker
legit,sunniforum,sunniforum.com,legit
dga,fagliwywhucypao,fagliwywhucypao.ru,cryptolocker
legit,expansys-usa,expansys-usa.com,legit
dga,xjhgihymucegvjs,xjhgihymucegvjs.ru,cryptolocker
dga,jbntrrcmg,jbntrrcmg.mn,necurs
legit,listenlive,listenlive.co,alexa
legit,cosmohispano,cosmohispano.com,legit
legit,duitbux,duitbux.com,legit
dga,movebegan,movebegan.net,nivdort
dga,saltcome,saltcome.net,nivdort
dga,cuxbtjvuappc,cuxbtjvuappc.ru,cryptolocker
dga,qqpixoosayfmot,qqpixoosayfmot.ru,cryptolocker
legit,revision3,revision3.com,legit
legit,avrfreaks,avrfreaks.net,legit
dga,1r3q58dlbqnwzfewrd7169kh3d,1r3q58dlbqnwzfewrd7169kh3d.com,gameoverdga
legit,maltatoday,maltatoday.com.mt,alexa
dga,eyosyqrphyjyq,eyosyqrphyjyq.info,cryptolocker
legit,govexec,govexec.com,legit
dga,adicbqjncbse,adicbqjncbse.ru,cryptolocker
legit,ratakan,ratakan.com,alexa
dga,12lvh72n5op0cxto3so16ip2ik,12lvh72n5op0cxto3so16ip2ik.biz,newgoz
dga,txxvjuptxiuksc,txxvjuptxiuksc.ru,cryptolocker
dga,njwsrtnajdsl,njwsrtnajdsl.info,cryptolocker
dga,ujevbxrjoirrj,ujevbxrjoirrj.co.uk,cryptolocker
legit,gforgames,gforgames.com,legit
dga,ipwirwlnaxhjxes,ipwirwlnaxhjxes.ru,cryptolocker
dga,vwlsxeqwffglhp,vwlsxeqwffglhp.kz,necurs
dga,lgihprxtgtmega,lgihprxtgtmega.ru,cryptolocker
legit,idplr,idplr.com,alexa
dga,cyluvbsuvsqb,cyluvbsuvsqb.ru,cryptolocker
dga,ygbalegqwilga,ygbalegqwilga.ru,cryptolocker
dga,1hfuagh1iitjso11mbxhe5pd6ds,1hfuagh1iitjso11mbxhe5pd6ds.net,gameoverdga
legit,remontka,remontka.pro,legit
legit,pinimg,pinimg.com,alexa
dga,1iut8dx1knkisdhadgqvcwls2q,1iut8dx1knkisdhadgqvcwls2q.com,gameoverdga
legit,mazika4ever,mazika4ever.com,legit
legit,dafiti,dafiti.com.br,alexa
dga,xdoflxjispncikd,xdoflxjispncikd.ru,cryptolocker
legit,med1,med1.de,alexa
legit,sriwijayaair,sriwijayaair.co.id,alexa
legit,freshpair,freshpair.com,alexa
dga,rgo04zawrw7d1sh4s8pkcril9,rgo04zawrw7d1sh4s8pkcril9.net,gameoverdga
legit,escapehere,escapehere.com,alexa
dga,lfplpxbovokac,lfplpxbovokac.ru,cryptolocker
legit,wbusiness,wbusiness.fr,alexa
legit,arioo,arioo.com,alexa
legit,bayrozgar,bayrozgar.com,legit
dga,dedmcsiiyaolqmj,dedmcsiiyaolqmj.pw,necurs
legit,linggou,linggou.net,alexa
legit,textbroker,textbroker.com,alexa
dga,kunkyscxdnie,kunkyscxdnie.ru,cryptolocker
legit,elcomercio,elcomercio.pe,alexa
dga,b7d3aced2b991eca2b00529f29d70770,b7d3aced2b991eca2b00529f29d70770.org,bamital
legit,distanta,distanta.ro,alexa
dga,jeugkcdupuhhc,jeugkcdupuhhc.ru,cryptolocker
dga,signking,signking.net,nivdort
dga,h7rfh2kghpnx1ta7kmv1nttg0n,h7rfh2kghpnx1ta7kmv1nttg0n.org,gameoverdga
dga,ycrxovmicinpw,ycrxovmicinpw.ru,cryptolocker
dga,bvewvndorwkrvhgddoxrx,bvewvndorwkrvhgddoxrx.so,necurs
legit,laola1,laola1.at,alexa
legit,octoba,octoba.net,alexa
legit,produtools,produtools.com,legit
dga,fvkxeaqkosto,fvkxeaqkosto.ru,cryptolocker
dga,thenwear,thenwear.net,nivdort
legit,ilovecougars,ilovecougars.com,legit
legit,bagdady,bagdady.com,legit
legit,sheffieldforum,sheffieldforum.co.uk,legit
legit,financnik,financnik.cz,legit
legit,mailtravel,mailtravel.co.uk,legit
legit,conduit,conduit.com,alexa
legit,impots,impots.gouv.fr,alexa
dga,trvlxofvvqpdtx,trvlxofvvqpdtx.ru,cryptolocker
dga,nvbiorkndylkbzhqokbifaqlby,nvbiorkndylkbzhqokbifaqlby.ru,goz
dga,vcmhafjqmndugcr,vcmhafjqmndugcr.ru,cryptolocker
legit,peyvandha,peyvandha.ir,alexa
dga,wsvhwxbsfovww,wsvhwxbsfovww.info,cryptolocker
dga,1e7i16h16bybu71kdawha1oga3ra,1e7i16h16bybu71kdawha1oga3ra.net,newgoz
dga,ptjanwegxdyjd,ptjanwegxdyjd.ru,cryptolocker
dga,1mbrt431ga2h6q1u0kw1a1a98aiq,1mbrt431ga2h6q1u0kw1a1a98aiq.net,newgoz
dga,skcydjzqsqtqbycqusbemfhgy,skcydjzqsqtqbycqusbemfhgy.ru,goz
dga,visitbelow,visitbelow.net,nivdort
legit,eppicard,eppicard.com,alexa
dga,bmnluytldmmdun,bmnluytldmmdun.ru,cryptolocker
legit,icvector,icvector.com,legit
legit,janrainbackplane,janrainbackplane.com,legit
dga,rgbrneg,rgbrneg.tw,necurs
legit,usine,usine-digitale.fr,alexa
dga,avayefgppqkqw,avayefgppqkqw.ru,cryptolocker
legit,mtnlmumbai,mtnlmumbai.in,legit
legit,blessthisstuff,blessthisstuff.com,alexa
legit,69xxxtube,69xxxtube.com,alexa
dga,167ij8r1nrrkks1ewsk8y1t2t566,167ij8r1nrrkks1ewsk8y1t2t566.com,newgoz
dga,xvoggqwcisor,xvoggqwcisor.co.uk,cryptolocker
legit,iconspedia,iconspedia.com,alexa
legit,arukita,arukita.com,legit
legit,softbankbb,softbankbb.co.jp,legit
dga,rwtvkcafoxfsqh,rwtvkcafoxfsqh.ru,cryptolocker
dga,dhripshnbaldjhy,dhripshnbaldjhy.ru,cryptolocker
dga,wronglend,wronglend.net,nivdort
dga,usrttdq7myep9k819o18dnx2h,usrttdq7myep9k819o18dnx2h.net,newgoz
legit,filamentgroup,filamentgroup.com,alexa
legit,railnation,railnation.it,alexa
legit,iblogbox,iblogbox.com,legit
legit,uniroma1,uniroma1.it,alexa
legit,icc-cricket,icc-cricket.com,legit
dga,1pw4rdz1c43ghv1hpv9smiltmp0,1pw4rdz1c43ghv1hpv9smiltmp0.biz,newgoz
legit,hearstdigital,hearstdigital.com,legit
dga,hawdmvpnmvsmpfudyyllv,hawdmvpnmvsmpfudyyllv.ru,goz
dga,yfnhrtmcrfjhk,yfnhrtmcrfjhk.biz,cryptolocker
legit,trendhure,trendhure.com,alexa
dga,ipvkpyhlscem,ipvkpyhlscem.ru,cryptolocker
legit,middle-east-online,middle-east-online.com,legit
dga,dmwwxgtcdawxqi,dmwwxgtcdawxqi.ru,cryptolocker
legit,michanikos,michanikos.gr,legit
dga,zpgqhpnqshetwnjrouoxkqceuaefq,zpgqhpnqshetwnjrouoxkqceuaefq.ru,goz
dga,4p1rdx1ydccnm1ybf5g1bw03g7,4p1rdx1ydccnm1ybf5g1bw03g7.net,newgoz
dga,lxtxaeelbgjrr,lxtxaeelbgjrr.ru,cryptolocker
legit,highsea90,highsea90.com,alexa
dga,vgjxkxtcdjferw,vgjxkxtcdjferw.ru,cryptolocker
dga,wentrain,wentrain.net,nivdort
dga,fmtijnjyrqjele,fmtijnjyrqjele.ru,cryptolocker
legit,filmcrave,filmcrave.com,legit
legit,theasianparent,theasianparent.com,alexa
dga,nqgxbtunwgss,nqgxbtunwgss.ru,cryptolocker
dga,pkmweoseucnclgt,pkmweoseucnclgt.ru,cryptolocker
legit,tododora,tododora.com,legit
legit,usmle-forums,usmle-forums.com,legit
dga,ahpoguoohkwu,ahpoguoohkwu.ru,cryptolocker
dga,ipknoogkhaqs,ipknoogkhaqs.ru,cryptolocker
legit,ohmydollz,ohmydollz.com,legit
legit,saskjobs,saskjobs.ca,legit
dga,takenhappy,takenhappy.net,nivdort
dga,b339b41c8go7efj8qqgbflha,b339b41c8go7efj8qqgbflha.biz,newgoz
legit,nbk,nbk.com.kw,alexa
dga,bm7sosk2udwopsvveb19z2wg5,bm7sosk2udwopsvveb19z2wg5.net,gameoverdga
legit,taktemp,taktemp.com,alexa
dga,hcytgamylswqmzdvsduzfetw,hcytgamylswqmzdvsduzfetw.ru,goz
dga,xzpfqdcuxthdmztfqkfkju,xzpfqdcuxthdmztfqkfkju.ru,goz
legit,express-novosti,express-novosti.ru,legit
dga,u2v5en7b24qsnea5gj116tb0x,u2v5en7b24qsnea5gj116tb0x.com,gameoverdga
dga,inirypnjfyhatxdyvwwlxuw,inirypnjfyhatxdyvwwlxuw.ru,goz
dga,hfvsuopqk,hfvsuopqk.ga,necurs
legit,guildomatic,guildomatic.com,legit
legit,tak,tak.ru,alexa
dga,gnvplphnmqyq,gnvplphnmqyq.ru,cryptolocker
dga,29hfup1flujkmyfs0fn18vk1dl,29hfup1flujkmyfs0fn18vk1dl.com,newgoz
dga,rqdeulblyjgaemt,rqdeulblyjgaemt.co.uk,cryptolocker
dga,fqwwbedjtonf,fqwwbedjtonf.ru,cryptolocker
legit,morningpost,morningpost.com.cn,alexa
legit,fairbinaryoptions,fairbinaryoptions.com,alexa
legit,bongda24h,bongda24h.vn,legit
legit,wingontravel,wingontravel.com,legit
legit,lufthansa,lufthansa.com,alexa
dga,mwdaffwxyccuhvu,mwdaffwxyccuhvu.tj,necurs
legit,alpharooms,alpharooms.com,legit
legit,newlook,newlook.com,alexa
legit,casadoscontos,casadoscontos.com.br,legit
dga,dghviwfhmwubw,dghviwfhmwubw.ru,cryptolocker
